DrugName,Strength,Betweenness,Eigenvector
Glupearl 19S,2040286,4.2019880519415524e-05,0.008855068323185685
Glutamic Acid,1913836,3.819915260361637e-05,0.008851816647661218
Glutamine,1645728,2.6814555299481257e-05,0.008793506877952058
glutaminyl-glutamyl-glutaminyl-leucyl-glutamyl-arginyl-alanyl-leucyl-asparagyl-seryl-serine,4282,0.0,0.0025912342145817005
"glutamyl-(2-(((3,4-dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-2H-1-benzopyran-6-yl)oxy)carbonyl)-3-((2-(1H-indol-3-yl)ethyl)amino)-3-oxopropyl)-cysteinyl-glycine sodium salt",1517498,2.484744096586848e-05,0.008786537296124415
glutamyl-Se-methylselenocysteine,736111,1.541350338369954e-05,0.008602289694313026
glutapyrone,362122,4.8180563124021395e-06,0.008109375914701157
Glutaral,1549185,2.6187256985579754e-05,0.00875333447370381
Glutarates,41235,7.292651880206381e-07,0.006830379485418554
glutaric acid,266326,6.252338841926646e-06,0.008022507451703418
glutarimide,7128,0.0,0.004159091713451706
Glutathione,2731100,7.203728511755562e-05,0.008888198729518508
glutathione-BPDE conjugate,150848,5.769913866077172e-06,0.008057271971714419
glutathione-C4,423153,1.0675486789636146e-05,0.00827287582023388
glutathione diethyl ester,39349,8.208000530980083e-07,0.006688755097756179
Glutathione Disulfide,1678337,3.6311478458393495e-05,0.008816871212625624
glutathione glycylethyl ester,208055,3.558844644169156e-06,0.007734598130078549
glutathione persulfide,437155,7.056969351154088e-06,0.008195583544610006
glutathione sulfinamide,4293,0.0,0.0025881110886753784
glutathionyl 4-hydroxy-2-nonenal conjugate,180943,6.349651353715574e-06,0.008062367937632051
glutathionylcobalamin,44454,1.1188887943823492e-06,0.006962587403467536
Glutethimide,612040,1.3928120432351298e-05,0.008547233871412834
glutinol,1142296,1.708994447480964e-05,0.008651127875918365
GLX351322,288058,6.154199543219138e-06,0.008043314749104944
Gly(14)-Humanin,1785108,3.0136903841290942e-05,0.008806663131292422
Glyburide,2444441,5.506465633728477e-05,0.00887961171323233
"Glycation End Products, Advanced",582440,1.5404254976784753e-05,0.008490635738594335
glyceollin,321800,6.589442626663056e-06,0.008215726824334534
Glyceraldehyde,716441,1.988277241204406e-05,0.00861647603989906
Glyceraldehyde 3-Phosphate,233068,8.17619508570979e-06,0.008033943047173066
glyceric acid,72945,2.2255683792349132e-06,0.006790382991190968
Glycerol,2245297,7.281978648737533e-05,0.008872298872689983
Glycerophospholipids,46037,1.281102730358611e-06,0.007152086235691054
glyceryl 2-arachidonate,2039059,4.069341591260363e-05,0.008851828351015284
glyceryl-isoeugenol,1313878,2.1741534255002353e-05,0.008754184673736594
glyceryl monostearate,142024,2.7038075639572453e-06,0.007777810094629212
Glycerylphosphorylcholine,31863,9.120969360612605e-07,0.006096088452189113
glycidamide,1715027,3.632535387858742e-05,0.008809542453305638
glycidol,2436812,5.591906703700452e-05,0.008878402893395271
glycidyl methacrylate,1359693,2.690045901076578e-05,0.008761814352382994
glycidyl stearate,39382,6.499591492291617e-07,0.00676451088368693
Glycine,1963926,3.88544536577556e-05,0.008846185207352733
Glycine Agents,527028,1.1745450282898255e-05,0.00836874644966841
glycine-extended gastrin 17,527552,8.101638385533547e-06,0.008311465495747251
glycine linoleamide,39038,2.1393090137963548e-07,0.0055587034576813285
glycine propionyl carnitine,1621283,2.5755307003071443e-05,0.008794420466214356
glycitein,1530423,2.6478779345466057e-05,0.008774378832324303
glycitin,557559,1.526075166961802e-05,0.008515942887291399
Glycochenodeoxycholic Acid,2322063,5.701487900271149e-05,0.008876091777413064
Glycocholic Acid,2219165,5.089493539814292e-05,0.008865351935606435
Glycodeoxycholic Acid,2218467,5.0965623260774294e-05,0.008865622840845378
glycofurol,5549,2.923684374924369e-07,0.0032573718093250816
Glycogen,644424,1.6850504284835372e-05,0.008565707756984483
glycohyodeoxycholic acid,42671,2.0385979427797436e-06,0.007255185195036747
glycolaldehyde,853270,2.013060697095137e-05,0.00866183032700227
glycolamide,169,0.0,9.923070035644929e-05
Glycolates,272834,7.000267080927774e-06,0.008251372055392663
glycolic acid,618021,1.7752108138086324e-05,0.008464993998586157
Glycolipids,1133362,1.8711570746483974e-05,0.008686299350604054
glycolithocholic acid,155010,5.539911615056321e-06,0.008045752111978239
Glycopeptides,581890,1.110211756981017e-05,0.008427122652223002
Glycopyrrolate,72741,3.452937300440769e-06,0.006849170218239593
Glycosaminoglycans,1426398,2.341372471570666e-05,0.008778561402007896
Glycosides,1614660,2.639884502819149e-05,0.008799699634854434
Glycosylphosphatidylinositols,329385,1.3898796554500897e-05,0.008362462362386854
glycoursodeoxycholic acid,759425,1.6518545107533134e-05,0.008542351418877691
glycycoumarin,254025,1.7097491172191795e-05,0.007949195656283471
Glycylglycine,7128,0.0,0.004159091713451706
(glycyl-glycyl)GLP-2,1224611,2.1296016031545687e-05,0.00867732357350238
glycyl-histidyl-lysine,1305285,2.0974655314713446e-05,0.008725959315381972
glycylphenylalanine 2-naphthylamide,17829,1.306200749654858e-07,0.005538644969526785
glycylproline 4-nitroanilide,11694,1.977060451892109e-08,0.0039039293763425717
glycylsarcosine,18544,6.770369813099781e-08,0.005394713692233011
glycyrin,13348,1.26425755803859e-07,0.004793868174417949
glycyrol,1313867,2.2357188479158922e-05,0.008737986906766998
Glycyrrhetinic Acid,2036741,5.2530348984533797e-05,0.008851763133269712
Glycyrrhiza glabra extract,1314217,2.1250436300186512e-05,0.008739585655840758
Glycyrrhizic Acid,2427922,0.0001027918881952416,0.008869115663712802
glyderinine,4921,0.0,0.0029767955950074387
Glyoxal,1825256,3.642269041213155e-05,0.008828387991209594
glyoxalbis(N(4)-methylthiosemicarbazonato)copper(II),14139,7.273766159241805e-08,0.004063529860319966
glyoxylic acid,1168122,2.350781831331648e-05,0.00871224161621972
Glyphosate,2979901,0.00010008151032941831,0.008889257134569213
"glyphosate, isopropyl amine salt",1336962,3.741919539001338e-05,0.008812539424246252
G(M1) Ganglioside,592789,2.4089219812679905e-05,0.008542282072009902
G(M2) Ganglioside,183385,3.2627751222855544e-06,0.00782392485022952
G(M3) Ganglioside,527386,8.755183233406108e-06,0.00834379220817588
GNE-617,41662,4.016567745671521e-07,0.006413289991299664
GNE-618,38509,3.933747562112186e-07,0.006407221780220713
GNE-629,106381,3.635171318921136e-06,0.007198944384193049
gnetin C,382544,7.206001370242059e-06,0.008219763065687242
GO 201,7041,0.0,0.004202178114330981
Go 6976,2225791,4.690063611384855e-05,0.008865647137456861
goitrin,261353,8.049017669646174e-06,0.008198038248813383
Gold,2578284,5.4353476596142623e-05,0.00887947960317354
Gold Alloys,280900,4.252861873218859e-06,0.007960023354865592
gold chloride,345121,1.0790694219804864e-05,0.008204819872166905
Gold Compounds,2212776,4.658750784686564e-05,0.008866124197415537
gold cyanide,660360,1.1807371155994379e-05,0.008462003872000254
gold (III) porphyrin 1a,991923,2.043994756143848e-05,0.008708068117103597
Gold Sodium Thiomalate,1852423,3.9129809113620245e-05,0.008826693991654132
Gold Sodium Thiosulfate,1018963,2.0400061166109708e-05,0.008683571151304439
"gold tetrachloride, acid",7920,0.0,0.00460048907687492
golodirsen,79033,1.5011656041053562e-06,0.00685979905563636
gomesin,7041,0.0,0.004202178114330981
Gonadal Hormones,119524,2.8489755201145628e-06,0.007580066489961376
Gonadal Steroid Hormones,1573523,3.1582268044267084e-05,0.008804544718584894
Gonadotropin-Releasing Hormone,253846,3.667453651173551e-06,0.00791867488326723
Gonadotropins,119148,2.871013937195955e-06,0.007748607036587676
"Gonadotropins, Equine",861136,1.6907404262117562e-05,0.008641428723764423
goniothalamin,1973467,4.532679564900465e-05,0.00883863069871073
goralatide,894172,2.1189917831119978e-05,0.00866450064658173
Goserelin,794844,1.1701486494164434e-05,0.008413328362452819
gosha-jinki-gan,4626,0.0,0.0027747498990737976
gossypetin,914521,1.5732267962467304e-05,0.00855670081428863
gossypin,1915039,3.243680367683137e-05,0.00881860026799969
Gossypol,1779934,4.4324003968969614e-05,0.008809051284076492
gossypol acetic acid,1410456,2.958966851689096e-05,0.008779266261554963
govaniadine,569402,1.225062774157612e-05,0.00853868410164524
"gp120 protein, Human immunodeficiency virus 1",262617,1.0304287058631993e-05,0.008259400416789756
GQ1b ganglioside,11369,5.819035193388383e-08,0.004597122696432278
GR 103691,40498,1.079806362402746e-06,0.006194271646308261
GR 113808,1022717,1.9237223405795967e-05,0.008680083910498888
GR 127935,220031,1.0678588130944562e-05,0.008118998419625108
GR 159897,366918,1.2704485729684995e-05,0.008386527948629138
GR 218231,129054,8.058436715852708e-06,0.007408221949504398
GR 46611,71967,4.184021767448824e-06,0.0070236391622724185
GR 65630,12491,1.047546006170474e-07,0.004974389948219126
GR 73632,185751,8.763837513840164e-06,0.007994102952981459
GR 82334,45130,2.5393485265984047e-06,0.006622081043112838
GR 89696,25726,1.508770215831334e-06,0.005461787484204883
Gramicidin,364235,1.3347405841615559e-05,0.008383234350650007
"Gramicidin, Neomycin Sulfate, Nystatin, Triamcinolone Acetonide Drug Combination",1883,1.7699470210694536e-09,0.0008336461755623665
gramine,255881,6.1820576369703835e-06,0.008053537756693185
Granisetron,1115194,2.349767378822934e-05,0.008726929916052643
granite,1138272,1.851936079883334e-05,0.008685969819349184
granosan MDB,3079,0.0,0.0018284207471480774
Granulocyte Colony-Stimulating Factor,31531,9.876805313107521e-07,0.0051336485588377
Grape Seed Extract,1892683,3.023402388762055e-05,0.00881896568264553
Grape Seed Proanthocyanidins,2483830,4.763096991914381e-05,0.008874274391657404
graphene oxide,2429381,5.2209248762530236e-05,0.008872915202736831
Graphite,2300706,5.841984759592935e-05,0.008867954956081395
green tea extract AR25,654849,1.81292384558297e-05,0.008645339060000298
grepafloxacin,173217,5.665895822166386e-06,0.008003754912305566
grifolin,527418,9.22228056469248e-06,0.008385173987377235
Griseofulvin,1783798,0.00010780326438849299,0.008826071719615716
GRN163,10328,0.0,0.006062881875849143
GS-441524,97269,1.4367167033624239e-06,0.0071615837059202546
GS-441524 triphosphate,2,0.0,8.069523895002487e-07
GSK0660,1519644,3.069460277848404e-05,0.008795724054402163
GSK 1070916,20274,1.0751440304168883e-07,0.00625191008512859
GSK1210151A,1842800,3.238985083925998e-05,0.008818301529344917
GSK 1363089,566167,1.1201419359459271e-05,0.008409030463077703
GSK2110183,653354,1.1956993307152424e-05,0.008495419517906947
GSK2141795,1244508,1.9429037320981334e-05,0.008684215631515642
GSK2193874,1084447,2.0319163267254926e-05,0.008692204771258021
GSK 2324,168413,3.183640468971163e-06,0.007854428697560664
GSK2578215A,1014002,1.5209407898628238e-05,0.008597964287673144
GSK2656157,909161,2.1712819857689427e-05,0.008681818938999521
GSK2795039,601604,9.102167208014751e-06,0.008343437683593238
GSK-2816126,1625653,3.038815222190708e-05,0.008806163588729175
GSK2837808A,51009,6.546039710373323e-07,0.007200171322812116
GSK2879552,58811,4.799427725536165e-07,0.006505312779714164
GSK3235025,1754183,3.270224715001792e-05,0.008824746105130449
GSK343,94123,1.254367096282167e-06,0.007369492144386736
GSK 3987,754830,1.4352492557704433e-05,0.008587813135843664
GSK 461364,19085,8.462113128702875e-08,0.005861301484535663
GSK 461364A,530366,9.317760082144198e-06,0.008356048342353335
GSK 4716,5351,7.700545576575414e-08,0.0024172628439685434
GSK484,1461442,2.419938663634438e-05,0.00878352567465717
GSK5182,871931,1.624563231717357e-05,0.008623089937624213
GSK690693,1546284,2.484007006597872e-05,0.008777928980320843
GSK 8470,104428,2.33387511298194e-06,0.007573094751923006
GSK872,1145950,1.8539825359248282e-05,0.008688315420959674
GSK876008,44594,4.829986899572461e-06,0.006997876096385226
GSK923295,188327,1.8119479767571915e-06,0.007429078979695482
GSK-J4,2525209,7.626799214643072e-05,0.00888355182653256
GS-Succ-BP,49239,1.0107463630560739e-06,0.007145091723534787
GT 061,4011,0.0,0.0023922249758855053
GT 715,15435,1.1829183300894929e-07,0.00495305485476541
Guaiacol,855981,1.8958566887014107e-05,0.008671048154563094
guaiazulene,239827,2.881147344648571e-06,0.0076004114361492275
Guaifenesin,37333,7.710667823440121e-07,0.006160511849752421
guaijaverin,331526,7.912476209530788e-06,0.008149751050281326
Guanabenz,345769,1.1617624297948812e-05,0.00835913276325427
guanadrel,9485,0.0,0.005587613476481461
Guanethidine,550991,2.2998630266167255e-05,0.00856330804639224
Guanfacine,236158,1.9157806346698132e-05,0.00807245481194649
Guanidine,641289,1.4535183670469832e-05,0.008510349697953584
Guanidines,1274769,1.9899066204612776e-05,0.008700157678760733
guanidinosuccinic acid,7128,0.0,0.004159091713451706
Guanine,262834,8.168907607593846e-06,0.008142242162367018
Guanine Nucleotides,165111,6.2169313239562154e-06,0.008010981625037454
Guanosine,714190,1.23110055655304e-05,0.008462608566971529
guanosine 5'-O-(2-thiodiphosphate),49903,1.9606296305337337e-06,0.006690989042617554
Guanosine 5'-O-(3-Thiotriphosphate),598557,2.477429610513272e-05,0.008556376992859905
Guanosine Diphosphate,700625,2.617965512454864e-05,0.008621550048749623
guanosine diphosphate glucose,72945,2.2277961754103234e-06,0.006790382991190968
Guanosine Monophosphate,78069,1.183281296997228e-06,0.007132380981252763
Guanosine Triphosphate,1331298,4.1842892944436204e-05,0.008804273424633215
guanoxabenz,138,0.0,7.86222628860824e-05
guanoxan,9485,0.0,0.005587613476481461
guanxin No. 2,7545,0.0,0.0044915457121052224
guanylin,58267,1.14743971625543e-06,0.007112165019883517
Guanylyl Imidodiphosphate,406622,2.36858545599001e-05,0.008446198985467689
guarana powder,1714,0.0,0.0010339638716649147
Gu-Ben-Fang-Xiao decoction,575311,1.4404779994412322e-05,0.008409198937165574
guggulu extract,1667491,2.9593526913385346e-05,0.008803837068497453
guinea green B,17783,3.4990293888348696e-07,0.005397849358866042
guizhi decoction,5348,0.0,0.0032148547493765826
guizhi-fuling,599910,1.3294480313928584e-05,0.008570981907686185
gulonic acid,12748,2.996973903917573e-08,0.004484885738673713
gulonolactone,25945,4.1528680598503003e-07,0.006609491092077317
GUM1 compound,77395,5.485098230475707e-06,0.006646346642792276
Gum Arabic,1498717,2.5392520794765806e-05,0.008775532289469909
Gur,1340549,2.1856800746752206e-05,0.008744432229829383
gusperimus,374473,9.23066574250609e-06,0.008269197788311866
Gutta-Percha,11895,4.090901982319891e-09,0.00436637512041334
GV 150013X,17695,3.8350241958978343e-07,0.0047548658768928175
GW0072,1464022,2.8150073507681797e-05,0.00877197511456977
GW 1929,1765046,3.32641308877215e-05,0.008823163160701855
GW 2331,539387,1.5194878062259772e-05,0.008511149395073825
GW 2433,60877,7.208276797578942e-07,0.006807488737497743
GW 273629,382644,1.0258327314020013e-05,0.00837553450312383
GW 274150,382644,1.0258327314020013e-05,0.00837553450312383
GW280264X,1199370,1.9677652989680727e-05,0.008660613515135284
GW2974,319716,5.9004316830772e-06,0.008048835963643433
GW 3965,1617815,3.1166766603292476e-05,0.008799418090382295
GW 4064,2410511,5.244299763894435e-05,0.008869746002927238
GW 441756,258677,5.338471627930514e-06,0.008114197728683468
GW 4869,148262,2.8253327175412437e-06,0.007469746849766961
GW 501516,2082372,4.013119868531089e-05,0.008847374945657245
GW 506033X,1972934,3.748411066869136e-05,0.008842010537484632
GW 583340,328915,3.4422826174515003e-06,0.007864403122252318
GW 610742,60877,7.208276797578942e-07,0.006807488737497743
GW 6471,1851053,2.9577845978540904e-05,0.008811601334112764
GW 707,160558,2.697131022816426e-06,0.007721353712415173
GW 7604,870101,1.5523497867217264e-05,0.008579176326075655
GW 7647,1730470,3.7842355823688224e-05,0.008816598933650055
GW 7845,1326311,2.0556104663890637e-05,0.008693442033226206
GW833972A,98196,4.705882556518853e-06,0.007398914081441785
GW8510,978266,2.0064610538179556e-05,0.0086349709529507
GW 876008,44578,2.3886374618951776e-06,0.006997875374807581
GW9508,60,0.0,3.682857039307493e-05
GW 9578,354194,7.191388155965969e-06,0.008148976596738128
"GxTX-1E, Plesiophrictus guangxiensis",409757,6.941534007956289e-06,0.008201882155926668
GYKI 23107,3335,0.0,0.0019611305284174497
GYKI 47261,2532,0.0,0.0015126229628826223
GYKI 52466,116282,7.524891821035949e-06,0.007744065107910271
gymnodimine A,162704,1.3052472528834968e-06,0.007050831183649852
gypenoside,1051478,2.1243061260582222e-05,0.008712964302847234
gypenoside LXXV,1645795,2.4604623501983398e-05,0.00878529990561767
GYPGKF-NH(2),18070,1.8680909747801473e-07,0.005907867165617272
gyrophoric acid,730637,1.0348102000200844e-05,0.008402657837837385
GYY 4137,1764796,3.474597225224075e-05,0.00883101995246872
H 1356,1292282,2.5564923212745267e-05,0.008756887471668232
H 2545,229930,5.029697409690043e-06,0.008089153570566238
H290-51,7727,0.0,0.00460048907687492
H 35-25,120749,4.961883192736621e-06,0.007863449716405967
H3B-120,321450,5.42908341926265e-06,0.008139451034210238
hachimijiogan,477360,9.338860134921098e-06,0.008285456327164254
HAC protocol,2377,0.0,0.0014341298781029074
hainanolide,636653,1.1536304117277611e-05,0.008474983789299345
Hair Bleaching Agents,1219,0.0,0.0007310577284332744
Hair Dyes,226740,6.271671433741572e-06,0.008065096974964563
Hair Preparations,78612,3.008064155061492e-06,0.007341507870487266
haizao yuhu,712225,1.2423467771137383e-05,0.00848950439803022
halazepam,1698,0.0,0.001017156206784103
halazone,269725,8.037477930181358e-06,0.008169038164103921
Halcinonide,19683,6.108016143124132e-07,0.005872039578415699
halichondramide,3696,0.0,0.0019882990418807734
halofantrine,45214,1.3177575750989462e-06,0.006220034605148031
Halofenate,524283,1.0032551770353611e-05,0.008392984854578466
halofuginone,1514529,3.146986058648024e-05,0.00876881358732634
Halogenated Diphenyl Ethers,2006872,3.76718790673985e-05,0.008845213769577216
Halogens,206859,3.7205884723184684e-06,0.007712700154756572
Haloperidol,2603836,0.00011529152836187543,0.00888614074581113
haloperidol decanoate,143403,8.193552282461542e-06,0.0075686125259456635
halopropane,2295,6.27356039112859e-08,0.0010209413170420682
Halothane,2095919,5.198120086356361e-05,0.008869715414913344
halowax 1051,281687,5.760320035382796e-06,0.00815675884475088
haloxon,134898,6.22627461954806e-06,0.008020671018419216
haloxyfop,20,0.0,9.493752766622831e-06
haloxyfop-p-methyl,939861,1.757783047970202e-05,0.008644489556060704
Haptens,1138272,1.851936079883334e-05,0.008685969819349184
hard metal,555524,1.728158310223821e-05,0.008499582596265104
H-Arg-Pro-Arg-Nva-Tyr-Dap-Hol-NH2,229930,5.029697409690043e-06,0.008089153570566238
Harmaline,1741141,3.246005904755597e-05,0.008801127854559807
harmalol,903840,1.2962329575179545e-05,0.008511172892092538
harman,1204343,2.469940542291581e-05,0.008732531610742014
Harmine,1375392,2.990408997589722e-05,0.008784081648797638
harmol,466292,9.884563696201174e-06,0.008346898735303912
harpagide,1593203,2.907236573384336e-05,0.00880620557054238
harpagoside,2049304,4.297883650215781e-05,0.008859374968910223
harringtonin,1330312,2.1571620323664062e-05,0.008713377453053383
Hazardous Substances,503194,6.6703955316819705e-06,0.008224516721470577
Hazardous Waste,10368,4.785136656551697e-08,0.0036182605600066486
HB-19 peptide,54936,7.611288876143666e-07,0.006564119239581918
HB-VAX,1720,0.0,0.0010322432385096887
HC-067047,358390,9.215061163684347e-06,0.008236158058504866
HCT 3012,685,0.0,0.0004158023791724402
HC toxin,41790,9.317055070294097e-07,0.006383592726927675
HCV 796,255464,4.839872469660246e-06,0.007915781081593343
HCVAD protocol,7026,4.696079313427029e-07,0.0031357560006385478
HDL cholesteryl ester,71824,2.240339383433821e-06,0.007030209810174659
HDN-1 compound,969785,1.567558548928728e-05,0.00857972636455388
heat stable toxin (E coli),691240,1.3716033664711273e-05,0.008496436527294714
heclin,1224879,1.9809416245678567e-05,0.008716932119911052
hecogenin,2366,0.0,0.0014341873515435208
helenalin,1853159,3.3058495027946885e-05,0.008822718251334736
helicenes,160345,4.435361639583336e-06,0.00793989890821682
heliodermin,6216,0.0,0.0036887478570256107
heliotrine,1311937,3.287869389003842e-05,0.008776750291570101
helioxanthin,853165,1.7462949398412866e-05,0.008641505963155827
hellebrigenin,573860,1.1130758353054581e-05,0.008441436527643573
helveticoside,8508,7.232010475191109e-12,0.00465017186104281
Hemagglutinins,1585595,3.091240633466773e-05,0.008781880366961207
hematide,52471,6.689597254040533e-07,0.0069273543074669834
Hematinics,7393,2.1327799857074714e-08,0.0026537253964592253
hematodeanol,12651,2.0618359419816e-07,0.004441066999550867
Hematologic Agents,279,0.0,0.00017060711108056757
Hematoporphyrin Derivative,20622,1.5955176631484564e-07,0.005684458741532295
Hematoporphyrins,645292,1.28186208626094e-05,0.008483209647510627
Heme,2043904,4.0442449009162753e-05,0.00885129883500815
heme arginate,1090113,1.9930580301713072e-05,0.00870525798928218
heme lysinate,363119,7.382369061098436e-06,0.008208866127263566
hemiacidrin,958,0.0,0.0005775372398738072
Hemicholinium 3,40442,3.08413633661279e-06,0.0065838860248415764
hemimellitene,11997,4.535774815802902e-08,0.004599891838452601
Hemin,2380304,5.368519530891893e-05,0.008875504600322767
heminordihydroguaiaretic acid,622351,7.266189492756599e-06,0.008289152417743473
hemistepsin,992487,1.3805071615254448e-05,0.008562431489516898
Hemocyanins,463358,8.44474366454069e-06,0.008306751900433791
hemoglobin XL99alpha,8466,4.050857324028703e-09,0.003049934176189803
Hempa,111461,4.005908053113601e-06,0.007627950442027266
hempseed oil,1210622,2.4540674416328504e-05,0.008742958940619813
Heparan Sulfate Proteoglycans,549385,1.4263669690632753e-05,0.008564565563216964
Heparin,2457676,0.000169901193454251,0.008879587861605668
heparin-dihydergot,37927,7.762091873662689e-07,0.0052315070214276425
heparin-lithocholate,5755,0.0,0.0034489319165255925
"Heparin, Low-Molecular-Weight",1463252,2.7679761814853155e-05,0.008778249560552598
"heparin, O-desulfated",1100204,1.561050682909939e-05,0.008614732508793937
heparin-sepharose,390211,1.1416158904671353e-05,0.008353059453432343
Heparitin Sulfate,1059273,2.3186455518848235e-05,0.008695865339426
Hepatitis A Vaccines,5,0.0,1.8126375902051681e-06
Hepatitis B Antigens,1720,0.0,0.0010322432385096887
Hepatitis B Core Antigens,2382,1.6696677322528286e-08,0.0011285350630105989
Hepatitis B e Antigens,42175,9.702699242190116e-07,0.00601745490627926
Hepatitis B Surface Antigens,345662,1.4242780170811025e-05,0.00841783859464494
Hepatitis B Vaccines,25697,1.504295163346668e-06,0.006335987041788946
HEPES,81688,1.0692147734166798e-06,0.00696195167208763
heptacarboxylic porphyrin,1215,0.0,0.000728578824966335
Heptachlor,1858024,3.862010814158505e-05,0.00883967012124463
Heptachlor Epoxide,1155417,2.537085152453568e-05,0.00874302936125495
Heptaminol,24432,5.164403461203328e-07,0.00670781971944813
heptanal,386877,1.4370418216497115e-05,0.008368726254241982
"heptane-1,7-bis-(dimethyl-3'-phthalimidopropyl)ammonium bromide",2136,6.282818862106258e-08,0.0011503156551185094
Heptanoic Acids,554495,1.1823535309104354e-05,0.008428577799311186
Heptanol,137345,4.692171425363562e-06,0.007992078502100644
heptanoyl-gamma-D-glutamyl-L-meso-diaminopimelyl-D-alanine,738976,1.580747879844623e-05,0.0085007009928829
heptelidic acid,77278,1.256951359678826e-06,0.007030388692149672
heptenophos,134898,6.22627461954806e-06,0.008020671018419216
heptylparaben,661298,1.9711632464401074e-05,0.00862005804319535
heraclenin,49925,1.6181969822915374e-06,0.007041542176671741
herbacetin,1773886,2.9430300917678827e-05,0.008821039540578491
herbal compound 861,252075,7.710612238108292e-06,0.008148054570440266
herbal preparation PC-SPES,10854,1.4001223795876324e-09,0.006066427675047081
Herbicides,2156093,5.479158503366349e-05,0.008872352755305363
herbimycin,2063445,4.188133357328492e-05,0.008860644912650083
Heroin,1724505,5.013217070347155e-05,0.00884161535911989
Herpigon,662,1.2483240078613807e-08,0.0003428512475866107
hesperetin,2463724,4.5518835838813656e-05,0.008874402668225255
Hesperidin,2432676,5.0725756708852296e-05,0.008870008019744493
hesperidin methylchalcone,1429842,2.2610708218705227e-05,0.008767481430004123
HET0016,995207,3.469467361666528e-05,0.008746848203405044
heteroaryldihydropyrimidine,255240,7.478186997966673e-06,0.008205111088423115
Heterocyclic Compounds,1728386,2.7699383838905508e-05,0.008794983563816106
"Heterocyclic Compounds, 1-Ring",569398,1.225062774157612e-05,0.00853868410164524
"Heterocyclic Compounds, 3-Ring",845209,1.1843989225877584e-05,0.008454110737562873
"Heterocyclic Compounds, 4 or More Rings",4510,0.0,0.002716515356855552
heteronemin,1090995,1.5532571435398183e-05,0.008607081765460382
hexaarginine amide,70033,6.574296303699089e-07,0.0070958575020811186
hexabrominated diphenyl ether 153,2182247,6.017954106571423e-05,0.00886593790496831
hexabromobenzene,632307,1.5575075944468e-05,0.008586443043792876
hexabromocyclododecane,2976575,0.00010315042201335028,0.00888863104300843
hexabromodiphenyl ether 154,684164,1.2038257899921609e-05,0.00848258046837285
hexacarbacholine bromide,4329,1.9519426662159756e-08,0.0021954801358542338
Hexachlorobenzene,2499555,5.334004137761755e-05,0.008883030418981423
hexachlorobutadiene,1568095,3.220433089662451e-05,0.008805906747095008
Hexachlorocyclohexane,2682235,6.666247403613159e-05,0.008885924387228334
hexachlorocyclopentadiene,52843,1.0378872972000275e-06,0.007245788029737371
hexachlorocyclopentadienyl-dibromocyclooctane,358153,1.079700359129068e-05,0.008342386045290476
hexachloroethane,15998,3.137287286212034e-07,0.005863846983992504
Hexachlorophene,1164382,2.8238446434761317e-05,0.008733816320755771
hexaconazole,1283746,2.7320126520214118e-05,0.00873127573760447
hexacyanoferrate III,384285,7.853922764452156e-06,0.00828223918333152
hexadecafluoro-nonanoic acid,1147194,3.2868989068975367e-05,0.008737175031424398
hexadecyl-N-methylpiperidinium,106381,3.635171318921136e-06,0.007198944384193049
hexadecylpyridinium bromide,158,0.0,8.53811601473428e-05
Hexadimethrine Bromide,1047782,2.1352074391691898e-05,0.008674134248976357
hexafluoroisopropanol,17320,2.849215602572265e-07,0.0065288438416839095
hexafluoroisopropanol glucuronide,17320,2.849215602572265e-07,0.0065288438416839095
hexafluoron,1564068,2.8277251109566975e-05,0.008803512037839517
hexahydrosiladifenidol,21065,2.7037655288045015e-07,0.006044892681182968
Hexamethonium,776974,2.370713455623343e-05,0.008655887285751111
hexamethylcyclotrisiloxane,213942,3.6335939288129075e-06,0.0077751165914120455
hexamethylene bisacetamide,1124350,1.7460308307671076e-05,0.008615478881408463
hexamethylene glycol,257617,7.826841265149503e-06,0.008153867298369704
hexaminecobalt (III) trichloride,7079,0.0,0.004216084065522394
Hexanes,616389,1.3274498768842524e-05,0.008428667695691021
hexanoic acid,214133,4.983254631942649e-06,0.007957855514632994
Hexanols,21969,5.808497562411333e-07,0.005623447489051814
Hexanones,609229,1.12680245749472e-05,0.008423702351390342
hexanoyl-coenzyme A,3071,0.0,0.0018463428425496422
hexarelin,381384,1.0770252850741362e-05,0.00824218101227267
hexazinone,401768,9.529717099457981e-06,0.00832898034406458
Hexestrol,898955,2.090497893385747e-05,0.008639483752103655
hexestrol bis(diethylaminoethyl ether),7036,0.0,0.004197697164906762
hexestrol diazirine,42291,7.654486436239762e-07,0.006525507854758252
Hexetidine,38585,1.0694611907204277e-06,0.006185016633141229
Hexobarbital,100739,5.642089134296336e-06,0.007818425694603063
Hexoprenaline,11904,1.8387670924842378e-07,0.0036876183973707185
Hexoses,641994,1.3597025570520015e-05,0.008564615110440191
Hexuronic Acids,27013,5.607333754680424e-07,0.005642255730027785
"hexyl 2,5-dichlorophenylphosphoroamidate",435260,1.4208178211187913e-05,0.008432238109147871
hexyl cinnamic aldehyde,1968963,4.1218127284407e-05,0.008834422392439617
hexylglutathione,408112,1.0975247735128077e-05,0.008370883957877094
Hexylresorcinol,649142,1.2996087709261148e-05,0.00850512197513471
